LogReg,RandomForest,GradBoost
0.32727272727272727,0.0,0.13333333333333333
0.38461538461538464,0.08695652173913043,0.30303030303030304
0.5416666666666666,0.0,0.20689655172413793
0.3404255319148936,0.0,0.25806451612903225
0.3448275862068966,0.08695652173913043,0.14285714285714285
